objectid,fid_hi_wetlands,attribute,acres,wetland_type,status
4280,8752,M1ABL,0.86277132,"Estuarine and Marine Deepwater",Digital
4281,8753,M1RF1L,3944.36816759,"Estuarine and Marine Deepwater",Digital
4282,8754,M1RF1L,1055.75451402,"Estuarine and Marine Deepwater",Digital
4283,8755,M1UBL,12.74690404,"Estuarine and Marine Deepwater",Digital
4284,8756,M1UBL,13.90643267,"Estuarine and Marine Deepwater",Digital
4285,8757,M2AB/RSN,2.1063797,"Estuarine and Marine Wetland",Digital
4286,8758,M2RS/ABN,2.56250203,"Estuarine and Marine Wetland",Digital
4287,8759,M2RS/ABN,1.16992727,"Estuarine and Marine Wetland",Digital
4288,8760,M2RS/ABN,4.04665677,"Estuarine and Marine Wetland",Digital
4289,8761,M2RS/ABN,0.87757574,"Estuarine and Marine Wetland",Digital
4290,8762,M2RS/ABN,0.04994976,"Estuarine and Marine Wetland",Digital
4291,8763,M2RS/ABN,5.98850593,"Estuarine and Marine Wetland",Digital
4292,8764,M2RS/ABN,14.25008247,"Estuarine and Marine Wetland",Digital
4293,8765,M2RS/ABN,6.40415091,"Estuarine and Marine Wetland",Digital
4294,8766,M2RS/ABN,7.42254221,"Estuarine and Marine Wetland",Digital
4295,8767,M2RS/ABN,5.39959604,"Estuarine and Marine Wetland",Digital
4296,8768,M2RS/ABN,1.58663473,"Estuarine and Marine Wetland",Digital
4297,8769,M2RS/ABN,9.10476684,"Estuarine and Marine Wetland",Digital
4298,8770,M2RS/ABN,2.33910715,"Estuarine and Marine Wetland",Digital
4299,8771,M2RS/ABN,5.70848781,"Estuarine and Marine Wetland",Digital
4300,8772,M2RS/ABN,0.25356221,"Estuarine and Marine Wetland",Digital
4301,8773,M2RS/ABN,3.79841736,"Estuarine and Marine Wetland",Digital
4302,8774,M2RS/ABN,3.68506801,"Estuarine and Marine Wetland",Digital
4303,8775,M2RS/ABN,0.2468325,"Estuarine and Marine Wetland",Digital
4304,8776,M2RS/ABN,12.90312145,"Estuarine and Marine Wetland",Digital
4305,8777,M2RS/ABN,4.60416363,"Estuarine and Marine Wetland",Digital
4306,8778,M2RS/ABN,8.78076528,"Estuarine and Marine Wetland",Digital
4307,8779,M2RSP,0.47049025,"Estuarine and Marine Wetland",Digital
4308,8780,M2RSN,1.39534848,"Estuarine and Marine Wetland",Digital
4309,8781,M2RSN,0.22868349,"Estuarine and Marine Wetland",Digital
4310,8782,M2RSP,1.91496644,"Estuarine and Marine Wetland",Digital
4311,8783,M2RSP,1.22902973,"Estuarine and Marine Wetland",Digital
4312,8784,M2RSP,2.9262737,"Estuarine and Marine Wetland",Digital
4313,8785,M2USN,2.05206795,"Estuarine and Marine Wetland",Digital
4314,8786,M2USN,0.75150007,"Estuarine and Marine Wetland",Digital
4315,8787,M2USN,0.52547111,"Estuarine and Marine Wetland",Digital
4316,8788,M2USN,0.3076054,"Estuarine and Marine Wetland",Digital
4317,8789,M2USN,0.41773075,"Estuarine and Marine Wetland",Digital
4318,8790,M2USN,0.31847123,"Estuarine and Marine Wetland",Digital
4319,8791,M2USN,3.41298839,"Estuarine and Marine Wetland",Digital
4320,8792,M2USN,7.89686741,"Estuarine and Marine Wetland",Digital
4321,8793,M2USN,3.69440489,"Estuarine and Marine Wetland",Digital
4322,8794,M2USN,0.34881341,"Estuarine and Marine Wetland",Digital
4323,8795,M2USN,0.23435361,"Estuarine and Marine Wetland",Digital
4324,8796,M2USN,5.97738355,"Estuarine and Marine Wetland",Digital
4325,8797,M2USN,0.28213107,"Estuarine and Marine Wetland",Digital
4326,8798,M2USN,0.57325281,"Estuarine and Marine Wetland",Digital
4327,8799,M2USN,9.86503626,"Estuarine and Marine Wetland",Digital
4328,8800,M2USN,11.08240584,"Estuarine and Marine Wetland",Digital
4329,8801,M2USP,7.0540102,"Estuarine and Marine Wetland",Digital
4330,8802,M2USP,1.35151532,"Estuarine and Marine Wetland",Digital
4331,8803,M2USP,0.79014947,"Estuarine and Marine Wetland",Digital
4332,8804,M2USP,1.70760956,"Estuarine and Marine Wetland",Digital
4333,8805,M2USP,8.83206691,"Estuarine and Marine Wetland",Digital
4334,8806,M2USP,0.23774608,"Estuarine and Marine Wetland",Digital
4335,8807,M2USP,2.73420891,"Estuarine and Marine Wetland",Digital
4336,8808,M2USP,0.62558124,"Estuarine and Marine Wetland",Digital
4337,8809,M2USP,0.21429519,"Estuarine and Marine Wetland",Digital
4338,8810,M2USP,4.19351836,"Estuarine and Marine Wetland",Digital
4339,8811,PABFx,0.08289022,"Freshwater Pond",Digital
4340,8812,PEM1A,0.21383096,"Freshwater Emergent Wetland",Digital
4341,8813,PEM1A,1.14079278,"Freshwater Emergent Wetland",Digital
4342,8814,PEM1A,4.04809062,"Freshwater Emergent Wetland",Digital
4343,8815,PEM1A,0.05468013,"Freshwater Emergent Wetland",Digital
4344,8816,PEM1A,0.12639812,"Freshwater Emergent Wetland",Digital
4345,8817,PEM1A,0.66893053,"Freshwater Emergent Wetland",Digital
4346,8818,PEM1A,2.40852616,"Freshwater Emergent Wetland",Digital
4347,8819,PEM1A,0.58695387,"Freshwater Emergent Wetland",Digital
4348,8820,PEM1A,0.46786493,"Freshwater Emergent Wetland",Digital
4349,8821,PEM1A,0.80389548,"Freshwater Emergent Wetland",Digital
4350,8822,PEM1A,26.32090613,"Freshwater Emergent Wetland",Digital
4351,8823,PEM1A,1.00546059,"Freshwater Emergent Wetland",Digital
4352,8824,PEM1A,1.02500518,"Freshwater Emergent Wetland",Digital
4353,8825,PEM1A,0.26206497,"Freshwater Emergent Wetland",Digital
4354,8826,PEM1Ah,0.59162963,"Freshwater Emergent Wetland",Digital
4355,8827,PEM1Ah,0.4783034,"Freshwater Emergent Wetland",Digital
4356,8828,PEM1Ah,0.42956379,"Freshwater Emergent Wetland",Digital
4357,8829,PEM1Ah,0.17195112,"Freshwater Emergent Wetland",Digital
4358,8830,PEM1Ax,15.60493556,"Freshwater Emergent Wetland",Digital
4359,8831,PEM1C,0.08782896,"Freshwater Emergent Wetland",Digital
4360,8832,PEM1C,0.5002389,"Freshwater Emergent Wetland",Digital
4361,8833,PEM1C,0.57866569,"Freshwater Emergent Wetland",Digital
4362,8834,PEM1C,0.36019526,"Freshwater Emergent Wetland",Digital
4363,8835,PEM1C,0.15560677,"Freshwater Emergent Wetland",Digital
4364,8836,PEM1C,0.09718063,"Freshwater Emergent Wetland",Digital
4365,8837,PEM1C,0.0805272,"Freshwater Emergent Wetland",Digital
4366,8838,PEM1C,2.75425834,"Freshwater Emergent Wetland",Digital
4367,8839,PEM1Ch,1.91772006,"Freshwater Emergent Wetland",Digital
4368,8840,PEM1Ch,0.96272481,"Freshwater Emergent Wetland",Digital
4369,8841,PEM1Cx,0.12760543,"Freshwater Emergent Wetland",Digital
4370,8842,PEM1Cx,0.04183909,"Freshwater Emergent Wetland",Digital
4371,8843,PEM1Cx,0.16586569,"Freshwater Emergent Wetland",Digital
4372,8844,PEM1Cx,0.45487376,"Freshwater Emergent Wetland",Digital
4373,8845,PEM1Cx,0.02952743,"Freshwater Emergent Wetland",Digital
4374,8846,PEM1Cx,0.11744181,"Freshwater Emergent Wetland",Digital
4375,8847,PEM1Cx,0.03032196,"Freshwater Emergent Wetland",Digital
4376,8848,PEM1Cx,0.09387605,"Freshwater Emergent Wetland",Digital
4377,8849,PEM1Cx,0.44163347,"Freshwater Emergent Wetland",Digital
4378,8850,PEM1Cx,0.10990873,"Freshwater Emergent Wetland",Digital
4379,8851,PEM1Cx,2.22335118,"Freshwater Emergent Wetland",Digital
4380,8852,PEM1Cx,0.40949689,"Freshwater Emergent Wetland",Digital
4381,8853,PEM1Fh,0.13692207,"Freshwater Emergent Wetland",Digital
4382,8854,PEM1Fh,0.34178229,"Freshwater Emergent Wetland",Digital
4383,8855,PEM1Fh,0.1589081,"Freshwater Emergent Wetland",Digital
4384,8856,PEM1Fx,0.13089528,"Freshwater Emergent Wetland",Digital
4385,8857,PEM1Fx,0.16310699,"Freshwater Emergent Wetland",Digital
4386,8858,PEM1Fh,0.0907665,"Freshwater Emergent Wetland",Digital
4387,8859,PEM1Fh,0.1063017,"Freshwater Emergent Wetland",Digital
4388,8860,PEM1Fh,2.74192253,"Freshwater Emergent Wetland",Digital
4389,8861,PEM1Fh,0.32790691,"Freshwater Emergent Wetland",Digital
4390,8862,PEM1Fh,0.31398376,"Freshwater Emergent Wetland",Digital
4391,8863,PEM1Fh,0.12752876,"Freshwater Emergent Wetland",Digital
4392,8864,PEM1Fh,0.27288602,"Freshwater Emergent Wetland",Digital
4393,8865,PEM1Fh,0.16200084,"Freshwater Emergent Wetland",Digital
4394,8866,PEM1Fx,3.15117236,"Freshwater Emergent Wetland",Digital
4395,8867,PEM1Fx,1.70378797,"Freshwater Emergent Wetland",Digital
4396,8868,PEM1Fx,1.72435282,"Freshwater Emergent Wetland",Digital
4397,8869,PEM1Fx,3.33929039,"Freshwater Emergent Wetland",Digital
4398,8870,PEM1Fx,8.2919348,"Freshwater Emergent Wetland",Digital
4399,8871,PEM1Fx,0.50535818,"Freshwater Emergent Wetland",Digital
4400,8872,PEM1Fx,0.89962432,"Freshwater Emergent Wetland",Digital
4401,8873,PEM1Fx,0.56787169,"Freshwater Emergent Wetland",Digital
4402,8874,PEM1Fx,23.36776836,"Freshwater Emergent Wetland",Digital
4403,8875,PEM1Fx,11.67576354,"Freshwater Emergent Wetland",Digital
4404,8876,PFO3A,0.33618677,"Freshwater Forested/Shrub Wetland",Digital
4405,8877,PFO3A,1.29598607,"Freshwater Forested/Shrub Wetland",Digital
4406,8878,PFO3A,0.64714535,"Freshwater Forested/Shrub Wetland",Digital
4407,8879,PFO3C,1.67224485,"Freshwater Forested/Shrub Wetland",Digital
4408,8880,PFO3C,0.39985635,"Freshwater Forested/Shrub Wetland",Digital
4409,8881,PFO3C,29.71593466,"Freshwater Forested/Shrub Wetland",Digital
4410,8882,PFO3C,7.63826698,"Freshwater Forested/Shrub Wetland",Digital
4411,8883,PFO3C,26.27325121,"Freshwater Forested/Shrub Wetland",Digital
4412,8884,PFO3Cx,0.03688032,"Freshwater Forested/Shrub Wetland",Digital
4413,8885,PFO3Cx,0.2503969,"Freshwater Forested/Shrub Wetland",Digital
4414,8886,PSS3A,9.97269119,"Freshwater Forested/Shrub Wetland",Digital
4415,8887,PSS3A,0.11647266,"Freshwater Forested/Shrub Wetland",Digital
4416,8888,PSS3A,4.0068687,"Freshwater Forested/Shrub Wetland",Digital
4417,8889,PSS3A,1.6000882,"Freshwater Forested/Shrub Wetland",Digital
4418,8890,PSS3A,0.55414155,"Freshwater Forested/Shrub Wetland",Digital
4419,8891,PSS3A,2.0351911,"Freshwater Forested/Shrub Wetland",Digital
4420,8892,PSS3A,3.87201661,"Freshwater Forested/Shrub Wetland",Digital
4421,8893,PSS3A,1.38016807,"Freshwater Forested/Shrub Wetland",Digital
4422,8894,PSS3A,2.480361,"Freshwater Forested/Shrub Wetland",Digital
4423,8895,PSS3A,1.95679775,"Freshwater Forested/Shrub Wetland",Digital
4424,8896,PSS3A,1.69196339,"Freshwater Forested/Shrub Wetland",Digital
4425,8897,PSS3A,0.94020256,"Freshwater Forested/Shrub Wetland",Digital
4426,8898,PSS3A,1.26635499,"Freshwater Forested/Shrub Wetland",Digital
4427,8899,PSS3Ax,0.11803474,"Freshwater Forested/Shrub Wetland",Digital
4428,8900,PSS3C,0.1723704,"Freshwater Forested/Shrub Wetland",Digital
4429,8901,PSS3C,0.61377391,"Freshwater Forested/Shrub Wetland",Digital
4430,8902,PSS3C,0.42517872,"Freshwater Forested/Shrub Wetland",Digital
4431,8903,PSS3C,2.46699044,"Freshwater Forested/Shrub Wetland",Digital
4432,8904,PSS3C,2.00605998,"Freshwater Forested/Shrub Wetland",Digital
4433,8905,PSS3Cx,0.63053901,"Freshwater Forested/Shrub Wetland",Digital
4434,8906,PSS3Cx,2.33387637,"Freshwater Forested/Shrub Wetland",Digital
4435,8907,PSSCx,0.05257031,"Freshwater Forested/Shrub Wetland",Digital
4436,8908,PUBFx,0.22209456,"Freshwater Pond",Digital
4437,8909,PUBH,0.08300593,"Freshwater Pond",Digital
4438,8910,PUBH,0.03269739,"Freshwater Pond",Digital
4439,8911,PUBHh,0.24383865,"Freshwater Pond",Digital
4440,8912,PUBHh,0.05537435,"Freshwater Pond",Digital
4441,8913,PUBHh,1.05878183,"Freshwater Pond",Digital
4442,8914,PUBHh,0.01413327,"Freshwater Pond",Digital
4443,8915,PUBHh,2.64099412,"Freshwater Pond",Digital
4444,8916,PUBHx,0.37540011,"Freshwater Pond",Digital
4445,8917,PUBHx,0.10702048,"Freshwater Pond",Digital
4446,8918,PUBHx,0.18821105,"Freshwater Pond",Digital
4447,8919,PUBHx,0.09796628,"Freshwater Pond",Digital
4448,8920,PUBHx,0.06835569,"Freshwater Pond",Digital
4449,8921,PUBHx,0.04311489,"Freshwater Pond",Digital
4450,8922,PUBHx,0.07115719,"Freshwater Pond",Digital
4451,8923,PUBHx,0.15650448,"Freshwater Pond",Digital
4452,8924,PUBHx,0.50208972,"Freshwater Pond",Digital
4453,8925,PUBHx,0.03857641,"Freshwater Pond",Digital
4454,8926,PUBHx,0.20721252,"Freshwater Pond",Digital
4455,8927,PUBHx,0.22179411,"Freshwater Pond",Digital
4456,8928,PUBHx,0.06905302,"Freshwater Pond",Digital
4457,8929,PUBHx,0.04912666,"Freshwater Pond",Digital
4458,8930,PUBHx,0.24777559,"Freshwater Pond",Digital
4459,8931,PUBHx,2.17523048,"Freshwater Pond",Digital
4460,8932,PUBHx,0.10357885,"Freshwater Pond",Digital
4461,8933,PUBHx,0.09907857,"Freshwater Pond",Digital
4462,8934,PUBHx,0.955787,"Freshwater Pond",Digital
4463,8935,PUBHx,0.27721239,"Freshwater Pond",Digital
4464,8936,PUBHx,0.41439891,"Freshwater Pond",Digital
4465,8937,PUBHx,0.48937622,"Freshwater Pond",Digital
4466,8938,PUBHx,0.2901519,"Freshwater Pond",Digital
4467,8939,PUBHx,0.17439334,"Freshwater Pond",Digital
4468,8940,PUBHx,0.13306032,"Freshwater Pond",Digital
4469,8941,PUBHx,0.09037454,"Freshwater Pond",Digital
4470,8942,PUBHx,0.03031106,"Freshwater Pond",Digital
4471,8943,PUBHx,0.08190173,"Freshwater Pond",Digital
4472,8944,PUBHx,0.189062,"Freshwater Pond",Digital
4473,8945,PUBHx,0.20152227,"Freshwater Pond",Digital
4474,8946,PUBHx,0.21173535,"Freshwater Pond",Digital
4475,8947,PUBHx,0.09889855,"Freshwater Pond",Digital
4476,8948,PUBHx,0.2951625,"Freshwater Pond",Digital
4477,8949,PUBHx,0.2349113,"Freshwater Pond",Digital
4478,8950,PUBHx,0.65530747,"Freshwater Pond",Digital
4479,8951,PUBHx,0.26866497,"Freshwater Pond",Digital
4480,8952,PUBHx,0.32762461,"Freshwater Pond",Digital
4481,8953,PUBHx,0.56691284,"Freshwater Pond",Digital
4482,8954,PUBHx,1.24153847,"Freshwater Pond",Digital
4483,8955,PUBHx,0.20497706,"Freshwater Pond",Digital
4484,8956,PUBHx,0.24450178,"Freshwater Pond",Digital
4485,8957,PUBHx,0.10958653,"Freshwater Pond",Digital
4486,8958,PUBHx,0.36708697,"Freshwater Pond",Digital
4487,8959,PUBHx,0.8910038,"Freshwater Pond",Digital
4488,8960,PUBHx,0.09933215,"Freshwater Pond",Digital
4489,8961,PUSAx,0.17050956,"Freshwater Pond",Digital
4490,8962,PUSC,0.03764655,"Freshwater Pond",Digital
4491,8963,PUSCh,0.27088577,"Freshwater Pond",Digital
4492,8964,PUSCx,0.52037794,"Freshwater Pond",Digital
4493,8965,PUSCx,4.35857163,"Freshwater Pond",Digital
4494,8966,R2USAx,1.51462848,"Riverine",Digital
4495,8967,R2USAx,1.72212251,"Riverine",Digital
4496,8968,R2USAx,0.42346208,"Riverine",Digital
4497,8969,R4SBC,0.15911245,"Riverine",Digital
4498,8970,R4SBC,0.22851097,"Riverine",Digital
4499,8971,R4SBC,0.59710233,"Riverine",Digital
4500,8972,R4SBC,0.16315229,"Riverine",Digital
4501,8973,R4SBC,0.01285746,"Riverine",Digital
4502,8974,R4SBC,0.06969961,"Riverine",Digital
4503,8975,R4SBC,0.09021297,"Riverine",Digital
4504,8976,R4SBC,0.27170446,"Riverine",Digital
4505,8977,R4SBC,0.92132652,"Riverine",Digital
4506,8978,R4SBC,0.58314893,"Riverine",Digital
4507,8979,R4SBC,1.99722409,"Riverine",Digital
4508,8980,R4SBC,1.1350182,"Riverine",Digital
4509,8981,R4SBC,0.02503588,"Riverine",Digital
4510,8982,R4SBC,0.44280123,"Riverine",Digital
4511,8983,R4SBC,1.76250243,"Riverine",Digital
4512,8984,R4SBC,0.77143248,"Riverine",Digital
4513,8985,R4SBC,0.11681754,"Riverine",Digital
4514,8986,R4SBC,1.28973402,"Riverine",Digital
4515,8987,R4SBC,0.27647193,"Riverine",Digital
4516,8988,R4SBC,0.28240786,"Riverine",Digital
4517,8989,R4SBC,0.39565643,"Riverine",Digital
4518,8990,R4SBC,0.36709653,"Riverine",Digital
4519,8991,R4SBC,0.20728977,"Riverine",Digital
4520,8992,R4SBC,4.03082978,"Riverine",Digital
4521,8993,R4SBC,1.18756311,"Riverine",Digital
4522,8994,R4SBC,0.24704761,"Riverine",Digital
4523,8995,R4SBC,0.24860604,"Riverine",Digital
4524,8996,R4SBC,0.92558042,"Riverine",Digital
4525,8997,R4SBC,0.65615006,"Riverine",Digital
4526,8998,R4SBC,0.80800945,"Riverine",Digital
4527,8999,R4SBC,1.74965465,"Riverine",Digital
4528,9000,R4SBC,0.76054523,"Riverine",Digital
4529,9001,R4SBC,0.58131354,"Riverine",Digital
4530,9002,R4SBC,0.7397058,"Riverine",Digital
4531,9003,R4SBC,3.412542,"Riverine",Digital
4532,9004,R4SBCx,1.96603359,"Riverine",Digital
4533,9005,R4SBCx,1.91953324,"Riverine",Digital
4534,9006,R4SBCx,1.86721619,"Riverine",Digital
4535,9007,R4SBCx,4.62190721,"Riverine",Digital
4536,9008,R4SBCx,0.38047159,"Riverine",Digital
4537,9009,R5UBFx,0.02623045,"Riverine",Digital
4538,9010,R5UBFx,2.03657381,"Riverine",Digital
4539,9011,R5UBFx,1.10736379,"Riverine",Digital
4540,9012,R5UBFx,2.6785735,"Riverine",Digital
4541,9013,R5UBFx,4.21213353,"Riverine",Digital
4542,9014,R5UBFx,0.68123592,"Riverine",Digital
4543,9015,R5UBFx,0.52530222,"Riverine",Digital
4544,9016,R5UBFx,0.33715536,"Riverine",Digital
4545,9017,R5UBH,0.06316297,"Riverine",Digital
4546,9018,R5UBH,0.17262297,"Riverine",Digital
4547,9019,R5UBH,0.13788529,"Riverine",Digital
4548,9020,R2UBH,1.19249979,"Riverine",Digital
4549,9021,R2UBHx,1.6274951,"Riverine",Digital
4550,9022,R2UBHx,0.38636234,"Riverine",Digital
4551,9023,R2UBHx,1.15621437,"Riverine",Digital
4552,9024,R2UBHx,1.29873157,"Riverine",Digital
4553,9025,R4SBAx,1.68726447,"Riverine",Digital
4554,9026,R4SBAx,1.46320819,"Riverine",Digital
4555,9253,E1UBL,6.88808666,"Estuarine and Marine Deepwater",Digital
4556,9254,E1UBL,0.08413658,"Estuarine and Marine Deepwater",Digital
4557,9255,E2EM1N,0.07275482,"Estuarine and Marine Wetland",Digital
4558,9256,E2EM1N,0.22617475,"Estuarine and Marine Wetland",Digital
4559,9257,E2EM1N,0.53668514,"Estuarine and Marine Wetland",Digital
4560,9258,E2EM1N,0.46807393,"Estuarine and Marine Wetland",Digital
4561,9259,E2EM1N,0.41951632,"Estuarine and Marine Wetland",Digital
4562,9260,E2EM1N,0.04685761,"Estuarine and Marine Wetland",Digital
4563,9261,E2EM1N,0.69453942,"Estuarine and Marine Wetland",Digital
4564,9262,E2EM1N,5.65411475,"Estuarine and Marine Wetland",Digital
4565,9263,E2EM1P,0.21793051,"Estuarine and Marine Wetland",Digital
4566,9264,E2FO3N,0.91116906,"Estuarine and Marine Wetland",Digital
4567,9265,E2FO3N,0.6571951,"Estuarine and Marine Wetland",Digital
4568,9266,E2FO3N,0.29394692,"Estuarine and Marine Wetland",Digital
4569,9267,E2SS3N,0.42920752,"Estuarine and Marine Wetland",Digital
4570,9268,E2SS3N,0.20882922,"Estuarine and Marine Wetland",Digital
4571,9269,E2USN,0.02083556,"Estuarine and Marine Wetland",Digital
4572,9270,E2USN,0.18460361,"Estuarine and Marine Wetland",Digital
4573,9271,E2USN,0.19358837,"Estuarine and Marine Wetland",Digital
4574,9272,E2USN,0.20576397,"Estuarine and Marine Wetland",Digital
4575,9273,M1RF1L,1007.57733743,"Estuarine and Marine Deepwater",Digital
4576,9274,M1RF1L,4046.93294032,"Estuarine and Marine Deepwater",Digital
4577,9275,M1UBL,0.37939286,"Estuarine and Marine Deepwater",Digital
4578,9276,M2RF1M,3.36359538,"Estuarine and Marine Wetland",Digital
4579,9277,M2RF1N,2.55644569,"Estuarine and Marine Wetland",Digital
4580,9278,M2RF1N,0.12713222,"Estuarine and Marine Wetland",Digital
4581,9279,M2RF1N,77.47312094,"Estuarine and Marine Wetland",Digital
4582,9280,M2RF1N,87.37044949,"Estuarine and Marine Wetland",Digital
4583,9281,M2RSN,0.12345255,"Estuarine and Marine Wetland",Digital
4584,9282,M2RSN,0.8527376,"Estuarine and Marine Wetland",Digital
4585,9283,M2RSN,0.08923403,"Estuarine and Marine Wetland",Digital
4586,9284,M2RSN,4.79877367,"Estuarine and Marine Wetland",Digital
4587,9285,M2RSN,0.12968162,"Estuarine and Marine Wetland",Digital
4588,9286,M2RSN,0.36254996,"Estuarine and Marine Wetland",Digital
4589,9287,M2RSN,0.09665516,"Estuarine and Marine Wetland",Digital
4590,9288,M2RSN,0.61258109,"Estuarine and Marine Wetland",Digital
4591,9289,M2RSN,0.16312761,"Estuarine and Marine Wetland",Digital
4592,9290,M2RSN,0.8314348,"Estuarine and Marine Wetland",Digital
4593,9291,M2RSN,0.11062395,"Estuarine and Marine Wetland",Digital
4594,9292,M2RSN,0.06862455,"Estuarine and Marine Wetland",Digital
4595,9293,M2RSN,0.18662347,"Estuarine and Marine Wetland",Digital
4596,9294,M2RSN,0.02534948,"Estuarine and Marine Wetland",Digital
4597,9295,M2RSN,0.35441402,"Estuarine and Marine Wetland",Digital
4598,9296,M2RSN,0.04673224,"Estuarine and Marine Wetland",Digital
4599,9297,M2RSN,0.31163526,"Estuarine and Marine Wetland",Digital
4600,9298,M2RSN,0.09867182,"Estuarine and Marine Wetland",Digital
4601,9299,M2RSN,0.41825807,"Estuarine and Marine Wetland",Digital
4602,9300,M2RSN,2.08666012,"Estuarine and Marine Wetland",Digital
4603,9301,M2RSN,1.77357491,"Estuarine and Marine Wetland",Digital
4604,9302,M2RSN,0.24732156,"Estuarine and Marine Wetland",Digital
4605,9303,M2RSN,0.39220003,"Estuarine and Marine Wetland",Digital
4606,9304,M2RSN,0.29454527,"Estuarine and Marine Wetland",Digital
4607,9305,M2RSP,0.13532095,"Estuarine and Marine Wetland",Digital
4608,9306,M2RSP,2.45402488,"Estuarine and Marine Wetland",Digital
4609,9307,M2RSP,0.62775652,"Estuarine and Marine Wetland",Digital
4610,9308,M2RSP,0.09140543,"Estuarine and Marine Wetland",Digital
4611,9309,M2RSP,1.81910278,"Estuarine and Marine Wetland",Digital
4612,9310,M2RSP,0.62974819,"Estuarine and Marine Wetland",Digital
4613,9311,M2RSP,0.76473337,"Estuarine and Marine Wetland",Digital
4614,9312,M2USN,8.20598243,"Estuarine and Marine Wetland",Digital
4615,9313,M2USN,0.02626912,"Estuarine and Marine Wetland",Digital
4616,9314,M2USN,1.39055811,"Estuarine and Marine Wetland",Digital
4617,9315,M2USN,0.05118331,"Estuarine and Marine Wetland",Digital
4618,9316,M2USN,1.78166612,"Estuarine and Marine Wetland",Digital
4619,9317,M2USN,0.53913492,"Estuarine and Marine Wetland",Digital
4620,9318,M2USN,0.05053803,"Estuarine and Marine Wetland",Digital
4621,9319,M2USN,0.24922841,"Estuarine and Marine Wetland",Digital
4622,9320,M2USN,0.56983526,"Estuarine and Marine Wetland",Digital
4623,9321,M2USN,10.0422636,"Estuarine and Marine Wetland",Digital
4624,9322,M2USP,0.22997158,"Estuarine and Marine Wetland",Digital
4625,9323,M2USP,28.86453708,"Estuarine and Marine Wetland",Digital
4626,9324,M2USP,1.7020083,"Estuarine and Marine Wetland",Digital
4627,9325,PABHx,0.50666956,"Freshwater Pond",Digital
